Name,Year,Body_Type,Origin,Province,District,Transmission,Fuel_Type,Brand,price_num,age,mileage_num
Ford Focus S 2.0AT 2013,2013,Hatchback,Trong nước,Tp.HCM,Tân Phú,Số tự động,Máy xăng,Ford,338000000,12,89000
Ford Transit SVP 2019,2019,Minibus,Trong nước,Tp.HCM,Tân Phú,Số sàn,Máy dầu,Ford,545000000,6,95000
Ford Fiesta S 1.6 AT 2012,2012,Hatchback,Trong nước,Lâm Đồng,Di Linh,Số tự động,Máy xăng,Ford,285000000,13,37000
Toyota Innova 2.0E 2019,2019,SUV,Trong nước,Đồng Tháp,Sa Đéc,Số sàn,Máy xăng,Toyota,430000000,6,70000
Toyota Vios 1.5G AT 2019,2019,Sedan,Trong nước,Hải Phòng,An Lão,Số tự động,Máy xăng,Toyota,388000000,6,70000
MG 5 1.5L CVT Delux 2022,2022,Sedan,Nhập khẩu,Hải Phòng,An Lão,Số tự động,Máy xăng,MG,370000000,3,50000
Honda CR-V 1.5 L 2018,2018,SUV,Trong nước,Hải Phòng,An Lão,Số tự động,Máy xăng,Honda,685000000,7,100000
Toyota Fortuner 2.4 AT 4x2 Legender 2024,2024,SUV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Toyota,1170000000,1,12000
Toyota Innova 2.0E 2016,2016,MPV,Trong nước,Hà Nội,Cầu Giấy,Số sàn,Máy xăng,Toyota,375000000,9,126000
Mitsubishi Xpander 1.5 AT  2020,2020,MPV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Mitsubishi,469000000,5,78000
Kia Sedona 2019,2019,MPV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Kia,808000000,6,81000
Kia Sedona 2019,2019,MPV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Kia,808000000,6,81000
Honda City 1.5 TOP CVT 2008,2008,Sedan,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Honda,199000000,17,180000
Subaru Outback 2.5i-S 2010,2010,SUV,Nhập khẩu,Tp.HCM,Quận 2,Số tự động,Máy xăng,Subaru,429000000,15,80000
Nissan Navara EL 2.5 AT 2017,2017,Bán tải,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Nissan,415000000,8,75000
Nissan Navara EL 2.5 AT 2017,2017,Bán tải,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Nissan,415000000,8,75000
Kia Cerato 1.6 AT Luxury 2018,2018,Sedan,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Kia,445000000,7,69000
Mazda 3 1.5 Hatchback 2019,2019,Hatchback,Trong nước,Thái Bình,Thái Bình,Số tự động,Máy xăng,Mazda,480000000,6,26000
Toyota Camry 2.0E 2013,2013,Sedan,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Toyota,435000000,12,125000
Land Rover Range Rover Sport Autobiography 2011,2011,SUV,Nhập khẩu,Tp.HCM,Bình Thạnh,Số tự động,Máy xăng,Land,635000000,14,87000
Kia Carnival 2.2D Signature 2023,2023,MPV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Kia,1318000000,2,45000
Toyota Camry 2.5Q 2021,2021,Sedan,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Toyota,938000000,4,76000
Honda Civic 1.5 G 2022,2022,Sedan,Nhập khẩu,Tp.HCM,Hóc Môn,Số tự động,Máy xăng,Honda,599000000,3,80000
Mercedes-Benz GLC 200 4Matic 2021,2021,SUV,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,Mercedes-Benz,1528000000,4,3000
Toyota Camry 2.0E 2014,2014,Sedan,Trong nước,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,Toyota,470000000,11,140000
Hyundai Santa Fe 2.5 Xăng Cao cấp 2024,2024,SUV,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Hyundai,1270000000,1,4900
Hyundai Tucson 2.0 Đặc biệt 2010,2010,SUV,Nhập khẩu,Hải Dương,Other,Số tự động,Máy xăng,Hyundai,329000000,15,101000
Hyundai Santa Fe 2.2 Dầu Cao cấp 2022,2022,SUV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Hyundai,1190000000,3,19000
Kia Cerato 2.0 AT Premium 2020,2020,Sedan,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Kia,500000000,5,39000
Mitsubishi Xpander Cross 1.5 AT 2021,2021,MPV,Nhập khẩu,Tp.HCM,Thủ Đức,Số tự động,Máy xăng,Mitsubishi,528000000,4,42000
Kia Carnival 2.2D Signature 2022,2022,MPV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Kia,1183000000,3,90000
Chevrolet Cruze LT 2016,2016,Sedan,Trong nước,Bình Dương,Other,Số sàn,Máy xăng,Chevrolet,245000000,9,60000
Toyota Yaris RS 1.5 AT 2012,2012,Hatchback,Nhập khẩu,Tp.HCM,Other,Số tự động,Máy xăng,Toyota,280000000,13,84000
BMW 525i 1991,1991,Sedan,Nhập khẩu,Đà Nẵng,Cẩm Lệ,Số tự động,Máy xăng,BMW,180000000,34,100000
VinFast Fadil 2021,2021,Hatchback,Nhập khẩu,Tp.HCM,Other,Số tự động,Máy xăng,VinFast,309000000,4,45000
Mercedes-Benz S350 2005,2005,Sedan,Nhập khẩu,Đà Nẵng,Other,Số tự động,Máy xăng,Mercedes-Benz,200000000,20,100000
Mercedes-Benz E240 2001,2001,Sedan,Nhập khẩu,Đà Nẵng,Other,Số tự động,Máy xăng,Mercedes-Benz,100000000,24,100000
Ford Everest Titanium 2.0 AT 4x2 2022,2022,SUV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Ford,935000000,3,53000
Lexus NX 200T 2016,2016,SUV,Nhập khẩu,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Lexus,1500000000,9,47000
MG 5 1.5L Luxury 2024,2024,Sedan,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,MG,465000000,1,10000
Honda City 1.5 L 2019,2019,Sedan,Trong nước,Tp.HCM,Quận 2,Số tự động,Máy xăng,Honda,350000000,6,40000
Peugeot 408 GT 2024,2024,Sedan,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Peugeot,1010000000,1,14000
Hyundai Santa Fe 2.2 Dầu Đặc biệt 2017,2017,SUV,Trong nước,Tp.HCM,Other,Số tự động,Máy dầu,Hyundai,618000000,8,92000
Kia Sonet 1.5 Premium 2022,2022,Crossover,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Kia,530000000,3,38965
Kia Sedona 2.2 DAT 2018,2018,MPV,Trong nước,Hà Nội,Other,Số tự động,Máy dầu,Kia,658000000,7,82000
Kia Morning AT 2011,2011,Hatchback,Nhập khẩu,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,Kia,190000000,14,102000
Hyundai Tucson 1.6 Turbo HTRAC 2023,2023,Crossover,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Hyundai,885000000,2,39000
Peugeot 5008 1.6L Turbo 2020,2020,SUV,Nhập khẩu,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Peugeot,680000000,5,54420
Kia Sedona 2.2 DAT 2018,2018,MPV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Kia,655000000,7,82000
Hyundai Santa Fe 2.5 Xăng Cao cấp 2022,2022,SUV,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Hyundai,1060000000,3,66963
Toyota Innova 2.0E 2019,2019,MPV,Trong nước,Tp.HCM,Other,Số sàn,Máy xăng,Toyota,415000000,6,75000
Honda City 2016,2016,Other,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Honda,329000000,9,11000
Toyota Camry 2.5Q 2022,2022,Sedan,Other,Hà Nội,Other,Số tự động,Máy xăng,Toyota,1168000000,3,61000
Toyota Avanza 1.5 AT 2022,2022,MPV,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Toyota,475000000,3,50000
Honda Civic 1.5 Turbo RS 2019,2019,Sedan,Nhập khẩu,Tp.HCM,Other,Số tự động,Máy xăng,Honda,500000000,6,540000
VinFast Fadil 2022,2022,Hatchback,Trong nước,Cần Thơ,Đầm Dơi,Số tự động,Máy xăng,VinFast,330000000,3,27000
Mercedes-Benz S400 2015,2015,Sedan,Other,Hà Nội,Other,Số tự động,Máy xăng,Mercedes-Benz,1000000000,10,112000
VinFast VF7 Plus 2025,2025,SUV,Nhập khẩu,Hà Nội,Other,Số tự động,Điện,VinFast,720000000,0,25
Ford EcoSport Titanium 1.5L AT 2018,2018,SUV,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,Ford,425000000,7,33000
Ford Ranger XLS 2.0L 4x2 MT 2023,2023,Bán tải,Trong nước,Tp.HCM,Other,Số sàn,Máy xăng,Ford,585000000,2,60000
Hyundai Santa Fe 2.4L Xăng Tiêu chuẩn 2021,2021,SUV,Trong nước,Tp.HCM,Quận 2,Số tự động,Máy xăng,Hyundai,799000000,4,70000
Porsche Macan 2.0 AT 2015,2015,SUV,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Porsche,1468000000,10,100000
Mercedes-Benz GLS 400 4Matic 2017,2017,SUV,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Mercedes-Benz,1790000000,8,68999
Mercedes-Benz C200 2018,2018,Sedan,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,Mercedes-Benz,700000000,7,80000
Ford Ranger XLS 2.0L 4x2 MT 2023,2023,Bán tải,Trong nước,Tp.HCM,Quận 8,Số sàn,Máy dầu,Ford,585000000,2,60000
Hyundai Santa Fe 2008,2008,SUV,Nhập khẩu,Tp.HCM,Quận 6,Số tự động,Máy xăng,Hyundai,245000000,17,164164
Mercedes-Benz S400 3.0 V6 2016,2016,Sedan,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,Mercedes-Benz,1399000000,9,114000
MG 5 1.5L CVT STD 2024,2024,Sedan,Nhập khẩu,Đà Nẵng,Other,Số tự động,Máy xăng,MG,425000000,1,2800
Toyota Fortuner 2.4G 4x2 AT  2021,2021,SUV,Trong nước,Tp.HCM,Bình Thạnh,Số tự động,Máy dầu,Toyota,835000000,4,64000
Toyota Yaris Cross Xăng 2023,2023,SUV,Nhập khẩu,Ninh Bình,Other,Số tự động,Máy xăng,Toyota,625000000,2,6800
Honda HR-V G 2019,2019,SUV,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,Honda,485000000,6,46000
VinFast Fadil 2021,2021,Hatchback,Trong nước,Hà Nội,Other,Số tự động,Máy xăng,VinFast,288000000,4,80000
Nissan X trail 2016,2016,SUV,Other,Hà Nội,Other,Số tự động,Máy xăng,Nissan,450000000,9,105000
Toyota Yaris 1.5G 2020,2020,Hatchback,Nhập khẩu,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,Toyota,465000000,5,60000
Honda CR-V 1.5 G 2021,2021,SUV,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,Honda,779000000,4,30000
Dongben X30 2017,2017,Van/Minivan,Trong nước,Hà Nội,Đông Anh,Số sàn,Máy xăng,Dongben,115000000,8,12000
Hyundai Porter II 2015,2015,Xe tải,Nhập khẩu,Hà Nội,Đông Anh,Số sàn,Máy dầu,Hyundai,365000000,10,10000
Kia Cerato 1.6 MT 2020,2020,Sedan,Trong nước,Đà Nẵng,Other,Số sàn,Máy xăng,Kia,399000000,5,68000
Daewoo Lanos SX 2003,2003,Sedan,Trong nước,Tp.HCM,Quận 12,Số sàn,Máy xăng,Daewoo,55000000,22,99999
Mercedes-Benz E300 AMG 2021,2021,Other,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1858000000,4,21000
BMW 320i Sport Line 2024,2024,Sedan,Nhập khẩu,Tp.HCM,Quận 2,Số tự động,Máy xăng,BMW,1420000000,1,5555
Mercedes-Benz GLC 200 4Matic 2021,2021,Other,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1558000000,4,26000
Audi A4 2022,2022,Sedan,Nhập khẩu,Tp.HCM,Other,Số tự động,Máy xăng,Audi,1150000000,3,30000
Hyundai Grand Starex 2.4 MT 2008,2008,Van/Minivan,Nhập khẩu,Hà Nội,Đông Anh,Số sàn,Máy dầu,Hyundai,250000000,17,12000
Mercedes-Benz E200 E200 2019,2019,Sedan,Trong nước,Tp.HCM,Other,Số tự động,Máy xăng,Mercedes-Benz,1079000000,6,68000
Honda Civic 1.8 E 2018,2018,Sedan,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,Honda,485000000,7,110000
Kia Soluto AT Luxury 2022,2022,Sedan,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,Kia,405000000,3,30000
Ford Fiesta Sport 1.5L AT 2014,2014,Hatchback,Nhập khẩu,Bình Dương,Thuận An,Số tự động,Máy xăng,Ford,265000000,11,110000
Toyota Fortuner 2.7V TRD 4x2 2016,2016,SUV,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,Toyota,500000000,9,100000
Kia Sonet 1.5 Premium 2022,2022,Crossover,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,Kia,550000000,3,86000
VinFast Fadil Nâng Cao 2019,2019,Hatchback,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,VinFast,310000000,6,40000
VinFast LUX SA2.0 Nâng cao 2021,2021,SUV,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,VinFast,730000000,4,50000
Toyota Innova 2.0G 2021,2021,MPV,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,Toyota,675000000,4,67000
Hyundai Elantra 2016,2016,Sedan,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,Hyundai,385000000,9,127000
