name,price,year,status,origin,mileage,fuel_type,body_type,brand,age
Volkswagen Touareg Elegance 2.0 TSI 2024,2368000000,2024,Xe mới,Nhập khẩu,0.0,xăng,SUV,Volkswagen,1
Mitsubishi Xforce Ultimate 2025,620000000,2025,Xe mới,Nhập khẩu,0.0,xăng,SUV,Mitsubishi,0
Mazda CX5 Deluxe 2.0 AT 2025,699000000,2025,Xe mới,Trong nước,0.0,xăng,SUV,Mazda,0
Honda CRV 2.4 AT - TG 2016,555000000,2016,Xe cũ,Trong nước,70000.0,xăng,SUV,Honda,9
VinFast VF8 Plus 2025,1199000000,2025,Xe mới,Trong nước,0.0,điện,SUV,VinFast,0
Toyota Corolla Cross 1.8V 2021,699000000,2021,Xe cũ,Nhập khẩu,66000.0,xăng,SUV,Toyota,4
Ford Focus Sport 1.5L 2019,475000000,2019,Xe cũ,Trong nước,0.0,xăng,Hatchback,Ford,6
LandRover Range Rover Velar R-Dynamic 2.0 2018,2490000000,2018,Xe cũ,Nhập khẩu,63000.0,xăng,SUV,LandRover,7
Subaru Forester 2.0i-S EyeSight 2020,660000000,2020,Xe cũ,Nhập khẩu,75000.0,xăng,SUV,Subaru,5
Mercedes Benz S class S500L 2016,1599000000,2016,Xe cũ,Trong nước,80000.0,xăng,Sedan,Mercedes,9
Mazda 6 Signature Premium 2.5 AT 2022,725000000,2022,Xe cũ,Trong nước,43000.0,xăng,Sedan,Mazda,3
Mercedes Benz GLC 300 4Matic 2018,1068000000,2018,Xe cũ,Trong nước,65000.0,xăng,SUV,Mercedes,7
Hyundai SantaFe 2.4L HTRAC 2020,815000000,2020,Xe cũ,Trong nước,27000.0,xăng,SUV,Hyundai,5
Mitsubishi Outlander 2.0 CVT 2021,650000000,2021,Xe cũ,Trong nước,0.0,xăng,SUV,Mitsubishi,4
Suzuki Jimny 1.5L 4x4 AT 2024,670000000,2024,Xe mới,Nhập khẩu,0.0,xăng,SUV,Suzuki,1
Mercedes Benz GLC 200 4Matic 2021,1599000000,2021,Xe cũ,Trong nước,29000.0,xăng,SUV,Mercedes,4
Ford Ranger Raptor 2.0L 4x4 AT 2020,915000000,2020,Xe cũ,Nhập khẩu,64000.0,dầu,Bán tải / Pickup,Ford,5
Mazda CX5 2.0 AT 2017,550000000,2017,Xe cũ,Trong nước,50000.0,xăng,SUV,Mazda,8
VinFast Lux A 2.0 Plus 2.0 AT 2020,550000000,2020,Xe cũ,Trong nước,30000.0,xăng,Sedan,VinFast,5
Mercedes Benz E class E300 AMG 2019,1399000000,2019,Xe cũ,Trong nước,48000.0,xăng,Sedan,Mercedes,6
Toyota Innova 2.0G 2017,515000000,2017,Xe cũ,Trong nước,60000.0,xăng,Crossover,Toyota,8
Volkswagen Tiguan Allspace 2023,1599000000,2023,Xe mới,Nhập khẩu,0.0,xăng,SUV,Volkswagen,2
Mercedes Benz C class C300 AMG 2019,999000000,2019,Xe cũ,Trong nước,0.0,xăng,Sedan,Mercedes,6
Kia Sonet Premium 1.5 AT 2022,535000000,2022,Xe cũ,Trong nước,0.0,xăng,Crossover,Kia,3
BMW X4 xDrive20i 2016,890000000,2016,Xe cũ,Nhập khẩu,88000.0,xăng,SUV,BMW,9
BMW 5 Series 528i GT 2016,1059000000,2016,Xe cũ,Nhập khẩu,14000.0,xăng,Sedan,BMW,9
VinFast Fadil 1.4 AT 2020,282000000,2020,Xe cũ,Trong nước,75000.0,xăng,Hatchback,VinFast,5
Kia Sedona 2.2 DAT Luxury 2020,835000000,2020,Xe cũ,Trong nước,87000.0,dầu,Van/Minivan,Kia,5
Mercedes Benz GLC 200 4Matic 2023,1895000000,2023,Xe cũ,Trong nước,23000.0,xăng,SUV,Mercedes,2
Ford Ranger XLS 2.0L 4x2 AT 2023,639000000,2023,Xe cũ,Trong nước,645.0,dầu,Bán tải / Pickup,Ford,2
Mercedes Benz A class A45 AMG 2014,625000000,2014,Xe cũ,Nhập khẩu,60000.0,xăng,Hatchback,Mercedes,11
Ford Territory Titanium X 1.5 AT 2023,772000000,2023,Xe cũ,Trong nước,65000.0,xăng,SUV,Ford,2
Hyundai Tucson 1.6 AT Turbo HTRAC Đặc biệt 2025,961000000,2025,Xe mới,Trong nước,0.0,xăng,Crossover,Hyundai,0
Mazda CX5 Premium 2.0 AT 2023,745000000,2023,Xe cũ,Trong nước,51000.0,xăng,SUV,Mazda,2
Hyundai Accent 1.4 AT Đặc Biệt 2022,440000000,2022,Xe cũ,Trong nước,42000.0,xăng,Sedan,Hyundai,3
Mazda 2 1.5 AT 2011,210000000,2011,Xe cũ,Trong nước,16000.0,xăng,Hatchback,Mazda,14
Ford Ranger Wildtrak 3.2L 4x4 AT 2015,428000000,2015,Xe cũ,Nhập khẩu,110000.0,dầu,Bán tải / Pickup,Ford,10
Toyota Camry 2.5Q 2019,815000000,2019,Xe cũ,Nhập khẩu,110000.0,xăng,Sedan,Toyota,6
Kia Sonet Luxury 1.5 AT 2022,535000000,2022,Xe cũ,Trong nước,22000.0,xăng,Crossover,Kia,3
Audi Q5 2.0 AT 2013,485000000,2013,Xe cũ,Nhập khẩu,110000.0,xăng,SUV,Audi,12
Ford Everest Titanium 2.0L 4x2 AT 2025,1229000000,2025,Xe mới,Nhập khẩu,0.0,dầu,SUV,Ford,0
VinFast Fadil 1.4 AT 2020,298000000,2020,Xe cũ,Trong nước,48000.0,xăng,Hatchback,VinFast,5
Luxgen U7 2.2T 2011,205000000,2011,Xe cũ,Nhập khẩu,101000.0,xăng,SUV,Luxgen,14
Kia Carens 1.5G Luxury 2023,599000000,2023,Xe cũ,Trong nước,0.0,xăng,SUV,Kia,2
Honda City 1.5 2019,375000000,2019,Xe cũ,Trong nước,60000.0,xăng,Sedan,Honda,6
Mazda 6 2.0 AT 2014,375000000,2014,Xe cũ,Trong nước,90000.0,xăng,Sedan,Mazda,11
Lexus LS 460 2007,510000000,2007,Xe cũ,Nhập khẩu,175000.0,xăng,Sedan,Lexus,18
Kia Sedona 3.3 GAT Premium 2019,699000000,2019,Xe cũ,Trong nước,98000.0,xăng,Van/Minivan,Kia,6
Mercedes Benz E class E300 AMG 2019,1450000000,2019,Xe cũ,Trong nước,30000.0,xăng,Sedan,Mercedes,6
Mazda 3 1.5L Luxury 2022,579000000,2022,Xe cũ,Trong nước,55000.0,xăng,Sedan,Mazda,3
Kia Sportage Signature 1.6T AWD 2022,890000000,2022,Xe cũ,Trong nước,40000.0,xăng,Crossover,Kia,3
Lexus ES 250 2017,1120000000,2017,Xe cũ,Nhập khẩu,80000.0,xăng,Sedan,Lexus,8
Hyundai Creta Đặc biệt 1.5 AT 2024,615000000,2024,Xe cũ,Trong nước,10000.0,xăng,Crossover,Hyundai,1
Toyota Fortuner 2.5G 2016,530000000,2016,Xe cũ,Trong nước,110000.0,dầu,SUV,Toyota,9
Hyundai Elantra 1.6 AT Đặc biệt 2025,648000000,2025,Xe mới,Trong nước,0.0,xăng,Sedan,Hyundai,0
Ford EcoSport Titanium 1.5L AT 2015,265000000,2015,Xe cũ,Trong nước,0.0,xăng,SUV,Ford,10
Kia Carnival Signature 2.2D 2022,1239000000,2022,Xe cũ,Trong nước,30000.0,dầu,Van/Minivan,Kia,3
Kia Cerato 1.6 AT Luxury 2021,499000000,2021,Xe cũ,Trong nước,50000.0,xăng,Sedan,Kia,4
Mazda 3 1.5L Premium 2022,595000000,2022,Xe cũ,Trong nước,51000.0,xăng,Sedan,Mazda,3
Mercedes Benz C class C300 AMG 2025,2099000000,2025,Xe mới,Trong nước,0.0,xăng,Sedan,Mercedes,0
Hyundai Tucson 2.0 ATH 2016,555000000,2016,Xe cũ,Nhập khẩu,12345.0,xăng,Crossover,Hyundai,9
Toyota Prado TXL 2.7L 2014,935000000,2014,Xe cũ,Nhập khẩu,160000.0,xăng,SUV,Toyota,11
Ford EcoSport Titanium 1.5L AT 2019,365000000,2019,Xe cũ,Trong nước,66000.0,xăng,SUV,Ford,6
VinFast Lux A 2.0 Premium 2.0 AT 2019,515000000,2019,Xe cũ,Trong nước,110000.0,xăng,Sedan,VinFast,6
Chevrolet Orlando LTZ 1.8 AT 2013,230000000,2013,Xe cũ,Trong nước,0.0,xăng,SUV,Chevrolet,12
Hyundai Elantra 2.0 AT 2019,435000000,2019,Xe cũ,Trong nước,435.0,xăng,Sedan,Hyundai,6
Mini Cooper Clubman S 2024,2339000000,2024,Xe mới,Nhập khẩu,0.0,xăng,Hatchback,Mini,1
Toyota Fortuner 2.4G 4x2 AT 2019,810000000,2019,Xe cũ,Nhập khẩu,87000.0,dầu,SUV,Toyota,6
Toyota Innova Cross 2.0 CVT 2025,825000000,2025,Xe mới,Nhập khẩu,0.0,xăng,Crossover,Toyota,0
Ford EcoSport Trend 1.5L AT 2018,345000000,2018,Xe cũ,Trong nước,75821.0,xăng,SUV,Ford,7
Kia Sedona 2.2 DAT Luxury 2020,835000000,2020,Xe cũ,Trong nước,60000.0,dầu,Van/Minivan,Kia,5
Mercedes Benz E class E300 AMG 2021,1760000000,2021,Xe cũ,Trong nước,40000.0,xăng,Sedan,Mercedes,4
Kia Carnival Signature 2.2D 2023,1315000000,2023,Xe cũ,Trong nước,22001.0,dầu,Van/Minivan,Kia,2
Audi A3 1.4 AT 2011,538000000,2011,Xe cũ,Nhập khẩu,45000.0,xăng,Hatchback,Audi,14
Hyundai Accent 1.4 MT Tiêu Chuẩn 2022,345000000,2022,Xe cũ,Trong nước,0.0,xăng,Sedan,Hyundai,3
Mercedes Benz C class C300 AMG 2024,1945000000,2024,Xe cũ,Trong nước,0.0,xăng,Sedan,Mercedes,1
VinFast VF7 Plus 2025,893000000,2025,Xe mới,Trong nước,0.0,điện,SUV,VinFast,0
BMW 7 Series 730Li 2015,1559000000,2015,Xe cũ,Nhập khẩu,30000.0,xăng,Sedan,BMW,10
Kia Seltos Luxury 1.4 AT 2022,595000000,2022,Xe cũ,Trong nước,37000.0,xăng,Crossover,Kia,3
Toyota Corolla altis 1.8V 2023,725000000,2023,Xe cũ,Nhập khẩu,20000.0,xăng,Sedan,Toyota,2
Audi A4 1.8 TFSI 2012,395000000,2012,Xe cũ,Nhập khẩu,96000.0,xăng,Sedan,Audi,13
Toyota Yaris Cross 1.5 D-CVT 2025,610000000,2025,Xe mới,Nhập khẩu,0.0,xăng,SUV,Toyota,0
Mitsubishi Pajero Sport 3.0G 4x4 AT STD 2024,1180000000,2024,Xe mới,Nhập khẩu,0.0,xăng,SUV,Mitsubishi,1
Hyundai SantaFe 2.2L 4WD 2018,725000000,2018,Xe cũ,Trong nước,120000.0,dầu,SUV,Hyundai,7
Mazda 2 Sport Luxury 2023,495000000,2023,Xe cũ,Nhập khẩu,4000.0,xăng,Hatchback,Mazda,2
BMW 3 Series 320i Sport Line 2025,1399000000,2025,Xe cũ,Trong nước,16737.0,xăng,Sedan,BMW,0
Mercedes Benz C class C180 AMG 2021,959000000,2021,Xe cũ,Trong nước,10000.0,xăng,Sedan,Mercedes,4
Mercedes Benz C class C300 AMG 2021,1220000000,2021,Xe cũ,Nhập khẩu,52000.0,xăng,Sedan,Mercedes,4
LandRover Discovery HSE SDV6 2015,2350000000,2015,Xe cũ,Nhập khẩu,70000.0,dầu,SUV,LandRover,10
Toyota Yaris Cross 1.5 D-CVT 2025,630000000,2025,Xe mới,Nhập khẩu,0.0,xăng,SUV,Toyota,0
Volvo XC60 Ultra B6 AWD 2025,2279000000,2025,Xe mới,Nhập khẩu,0.0,xăng,SUV,Volvo,0
Ford Everest Wildtrak 2.0L 4x4 AT 2023,1395000000,2023,Xe cũ,Nhập khẩu,45000.0,dầu,SUV,Ford,2
Kia Sportage Signature 1.6T AWD 2024,975000000,2024,Xe cũ,Trong nước,10000.0,xăng,Crossover,Kia,1
Toyota Corolla Cross 1.8V 2022,740000000,2022,Xe cũ,Nhập khẩu,18000.0,xăng,SUV,Toyota,3
Toyota Vios G 1.5 CVT 2022,479000000,2022,Xe cũ,Trong nước,59910.0,xăng,Sedan,Toyota,3
Mini Cooper Clubman S 2017,1085000000,2017,Xe cũ,Nhập khẩu,46836.0,xăng,Hatchback,Mini,8
Kia Carens 1.5G Luxury 2025,639000000,2025,Xe mới,Trong nước,0.0,xăng,SUV,Kia,0
Ford Ranger XLS 2.2L 4x2 AT 2020,565000000,2020,Xe cũ,Nhập khẩu,69000.0,dầu,Bán tải / Pickup,Ford,5
Mazda CX5 Premium 2.0 AT 2023,750000000,2023,Xe cũ,Trong nước,50000.0,xăng,SUV,Mazda,2
Jaguar XE 2.0 T 2015,650000000,2015,Xe cũ,Nhập khẩu,59000.0,xăng,Sedan,Jaguar,10
Hyundai i10 1.2 AT 2023,388000000,2023,Xe cũ,Trong nước,30000.0,xăng,Sedan,Hyundai,2
Toyota Fortuner Legender 2.4L 4x2 AT 2025,1196000000,2025,Xe cũ,Trong nước,4500.0,dầu,SUV,Toyota,0
Mercedes Benz E class E300 AMG 2023,2249000000,2023,Xe mới,Trong nước,0.0,xăng,Sedan,Mercedes,2
Ford Ranger XLS 2.0L 4x2 AT 2025,657000000,2025,Xe mới,Trong nước,0.0,dầu,Bán tải / Pickup,Ford,0
Hyundai SantaFe 2.4L 4WD 2015,545000000,2015,Xe cũ,Trong nước,0.0,xăng,SUV,Hyundai,10
BMW 5 Series 520i 2023,1969000000,2023,Xe mới,Trong nước,0.0,xăng,Sedan,BMW,2
VinFast Lux A 2.0 Premium 2.0 AT 2019,515000000,2019,Xe cũ,Trong nước,67899.0,xăng,Sedan,VinFast,6
Mercedes Benz E class E180 2021,1269000000,2021,Xe cũ,Trong nước,36000.0,xăng,Sedan,Mercedes,4
Ford Escape XLS 2.3L 4x2 AT 2013,285000000,2013,Xe cũ,Trong nước,10234.0,xăng,SUV,Ford,12
Toyota Innova G 2.0 AT 2022,702000000,2022,Xe cũ,Trong nước,13000.0,xăng,Crossover,Toyota,3
Ford Territory Titanium 1.5 AT 2025,739000000,2025,Xe mới,Trong nước,0.0,xăng,SUV,Ford,0
Ford Ranger Wildtrak 2.0L 4x4 AT 2025,839000000,2025,Xe mới,Trong nước,0.0,dầu,Bán tải / Pickup,Ford,0
Mazda 3 1.5 AT 2017,415000000,2017,Xe cũ,Trong nước,75000.0,xăng,Sedan,Mazda,8
Ford Everest Titanium 2.0L 4x4 AT 2019,890000000,2019,Xe cũ,Nhập khẩu,75000.0,dầu,SUV,Ford,6
Ford Ranger XLS 2.0L 4x2 AT 2025,639000000,2025,Xe mới,Trong nước,0.0,dầu,Bán tải / Pickup,Ford,0
Kia Forte SLi 1.6 AT 2009,222000000,2009,Xe cũ,Nhập khẩu,14500.0,xăng,Sedan,Kia,16
Mazda CX5 Deluxe 2.0 AT 2022,655000000,2022,Xe cũ,Trong nước,62000.0,xăng,SUV,Mazda,3
Toyota Fortuner 2.4G 4x2 AT 2019,815000000,2019,Xe cũ,Trong nước,0.0,dầu,SUV,Toyota,6
Mazda BT50 2.2L 4x2 AT 2017,365000000,2017,Xe cũ,Nhập khẩu,130000.0,dầu,Bán tải / Pickup,Mazda,8
VinFast VF6 Plus 2025,704000000,2025,Xe mới,Trong nước,0.0,điện,SUV,VinFast,0
Mercedes Benz GLC 200 4Matic 2022,1599000000,2022,Xe cũ,Trong nước,0.0,xăng,SUV,Mercedes,3
BMW 5 Series 530i M Sport 2022,2139000000,2022,Xe cũ,Nhập khẩu,38000.0,xăng,Sedan,BMW,3
Mazda 2 1.5 AT 2017,344000000,2017,Xe cũ,Trong nước,70000.0,xăng,Sedan,Mazda,8
Kia Forte SX 1.6 MT 2011,220000000,2011,Xe cũ,Trong nước,100000.0,xăng,Sedan,Kia,14
BMW 5 Series 520i Luxury Line 2022,1578000000,2022,Xe cũ,Trong nước,22000.0,xăng,Sedan,BMW,3
Toyota Raize G 1.0 CVT 2024,520000000,2024,Xe cũ,Nhập khẩu,4000.0,xăng,SUV,Toyota,1
Subaru Outback 2.5i 2016,675000000,2016,Xe cũ,Nhập khẩu,80000.0,xăng,SUV,Subaru,9
Volkswagen Teramont President 2.0 AT 2024,2399000000,2024,Xe mới,Nhập khẩu,0.0,xăng,SUV,Volkswagen,1
Toyota Veloz Cross 1.5 CVT 2022,545000000,2022,Xe cũ,Nhập khẩu,69000.0,xăng,SUV,Toyota,3
Toyota Prado VX 2.7L 2019,1999000000,2019,Xe cũ,Nhập khẩu,110000.0,xăng,SUV,Toyota,6
Mazda 2 Luxury 2019,383000000,2019,Xe cũ,Nhập khẩu,60000.0,xăng,Sedan,Mazda,6
Toyota Corolla Cross 1.8V 2025,760000000,2025,Xe mới,Nhập khẩu,0.0,xăng,SUV,Toyota,0
Mitsubishi Xpander 1.5 AT 2019,445000000,2019,Xe cũ,Nhập khẩu,70000.0,xăng,SUV,Mitsubishi,6
Toyota Fortuner 2.7V 4x4 AT 2015,485000000,2015,Xe cũ,Trong nước,110000.0,xăng,SUV,Toyota,10
VinFast VF6 Plus 2025,704000000,2025,Xe mới,Trong nước,0.0,điện,SUV,VinFast,0
Ford Everest Titanium 2.0L 4x4 AT 2019,918000000,2019,Xe cũ,Nhập khẩu,39600.0,dầu,SUV,Ford,6
Hyundai Accent 1.4 AT Đặc Biệt 2023,465000000,2023,Xe cũ,Trong nước,39000.0,xăng,Sedan,Hyundai,2
Mazda 3 1.5L Luxury 2020,539000000,2020,Xe cũ,Trong nước,68000.0,xăng,Sedan,Mazda,5
Toyota Camry 2.0E 2014,430000000,2014,Xe cũ,Trong nước,97600.0,xăng,Sedan,Toyota,11
Mercedes Benz GLC 200 2018,920000000,2018,Xe cũ,Trong nước,0.0,xăng,SUV,Mercedes,7
Ford Ranger XLS 2.2L 4x2 AT 2021,555000000,2021,Xe cũ,Nhập khẩu,72000.0,dầu,Bán tải / Pickup,Ford,4
Honda Odyssey 2.4 AT 2016,790000000,2016,Xe cũ,Nhập khẩu,80000.0,xăng,Van/Minivan,Honda,9
Honda City RS 1.5 AT 2025,569000000,2025,Xe mới,Trong nước,0.0,xăng,Sedan,Honda,0
Mazda 3 1.5L Luxury 2019,465000000,2019,Xe cũ,Trong nước,40000.0,xăng,Sedan,Mazda,6
Hyundai i20 1.4 AT 2011,235000000,2011,Xe cũ,Nhập khẩu,72000.0,xăng,Hatchback,Hyundai,14
Mazda CX5 Luxury 2.0 AT 2025,754000000,2025,Xe mới,Trong nước,0.0,xăng,SUV,Mazda,0
Mercedes Benz E class E300 AMG 2025,2260000000,2025,Xe mới,Trong nước,0.0,xăng,Sedan,Mercedes,0
Mercedes Benz E class E200 Exclusive 2025,1990000000,2025,Xe mới,Trong nước,0.0,xăng,Sedan,Mercedes,0
Mitsubishi Xpander 1.5 AT 2021,495000000,2021,Xe cũ,Nhập khẩu,56000.0,xăng,SUV,Mitsubishi,4
Hyundai Grand Starex 2.5 MT 2016,485000000,2016,Xe cũ,Nhập khẩu,130000.0,dầu,Van/Minivan,Hyundai,9
Toyota Fortuner 2.5G 2016,540000000,2016,Xe cũ,Trong nước,148000.0,dầu,SUV,Toyota,9
BMW 3 Series 320i Sport Line 2023,1399000000,2023,Xe mới,Trong nước,0.0,xăng,Sedan,BMW,2
Toyota Raize G 1.0 CVT 2024,505000000,2024,Xe mới,Nhập khẩu,0.0,xăng,SUV,Toyota,1
BMW 7 Series 730Li 2018,1880000000,2018,Xe cũ,Nhập khẩu,58812.0,xăng,Sedan,BMW,7
Mazda CX5 Luxury 2.0 AT 2024,785000000,2024,Xe cũ,Trong nước,9000.0,xăng,SUV,Mazda,1
Porsche Cayman 2.7 2015,2199000000,2015,Xe cũ,Nhập khẩu,29800.0,xăng,Coupe,Porsche,10
Toyota Vios 1.5E CVT 2019,385000000,2019,Xe cũ,Trong nước,93000.0,xăng,Sedan,Toyota,6
Mercedes Benz GLC 300 4Matic 2018,980000000,2018,Xe cũ,Trong nước,67000.0,xăng,SUV,Mercedes,7
Ford Ranger XLS 2.2L 4x2 AT 2021,555000000,2021,Xe cũ,Nhập khẩu,60000.0,dầu,Bán tải / Pickup,Ford,4
Kia Rio 1.4 MT 2015,220000000,2015,Xe cũ,Nhập khẩu,120000.0,xăng,Sedan,Kia,10
Ford Ranger XLS 2.0L 4x2 AT 2025,637000000,2025,Xe mới,Trong nước,0.0,dầu,Bán tải / Pickup,Ford,0
Volkswagen Teramont X Platinum 2.0 AT 2025,2168000000,2025,Xe mới,Nhập khẩu,0.0,xăng,SUV,Volkswagen,0
Mercedes Benz C class C180 AMG 2021,899000000,2021,Xe cũ,Trong nước,48000.0,xăng,Sedan,Mercedes,4
Volkswagen Polo 1.6 AT 2017,315000000,2017,Xe cũ,Nhập khẩu,65000.0,xăng,Sedan,Volkswagen,8
Mitsubishi Xpander Cross 1.5 AT 2021,525000000,2021,Xe cũ,Nhập khẩu,48000.0,xăng,SUV,Mitsubishi,4
Mercedes Benz C class C200 2019,829000000,2019,Xe cũ,Trong nước,42000.0,xăng,Sedan,Mercedes,6
BMW 5 Series 528i GT 2013,668000000,2013,Xe cũ,Nhập khẩu,11000.0,xăng,Sedan,BMW,12
Mitsubishi Xpander Cross 1.5 AT 2025,618000000,2025,Xe mới,Nhập khẩu,0.0,xăng,SUV,Mitsubishi,0
Chevrolet Trailblazer LT 2.5L VGT 4x2 AT 2018,475000000,2018,Xe cũ,Nhập khẩu,90000.0,dầu,SUV,Chevrolet,7
Mazda 3 1.5L Deluxe 2022,539000000,2022,Xe cũ,Trong nước,12000.0,xăng,Sedan,Mazda,3
Mini Cooper S 5Dr 2019,1179000000,2019,Xe cũ,Nhập khẩu,43000.0,xăng,Hatchback,Mini,6
Suzuki XL7 1.5 AT 2022,485000000,2022,Xe cũ,Nhập khẩu,42000.0,xăng,SUV,Suzuki,3
Mazda 2 1.5 AT 2018,369000000,2018,Xe cũ,Trong nước,33000.0,xăng,Hatchback,Mazda,7
Hyundai SantaFe 2.2L 4WD 2017,690000000,2017,Xe cũ,Trong nước,64000.0,dầu,SUV,Hyundai,8
Toyota Vios 1.5G 2017,370000000,2017,Xe cũ,Trong nước,90000.0,xăng,Sedan,Toyota,8
Toyota Avanza Premio 1.5 AT 2025,525000000,2025,Xe mới,Trong nước,0.0,xăng,SUV,Toyota,0
Ford Focus Trend 1.5L 2017,345000000,2017,Xe cũ,Trong nước,54000.0,xăng,Sedan,Ford,8
VinFast VF3 Plus 2025,245000000,2025,Xe cũ,Trong nước,39000.0,điện,Hatchback,VinFast,0
Mitsubishi Attrage 1.2 MT 2016,205000000,2016,Xe cũ,Nhập khẩu,100000.0,xăng,Sedan,Mitsubishi,9
Ford Territory Titanium X 1.5 AT 2023,830000000,2023,Xe cũ,Trong nước,27000.0,xăng,SUV,Ford,2
VinFast VF7 Plus 2025,893000000,2025,Xe mới,Trong nước,0.0,điện,SUV,VinFast,0
Mazda 3 S 1.6 AT 2013,285000000,2013,Xe cũ,Trong nước,100000.0,xăng,Sedan,Mazda,12
Ford Ranger Wildtrak 2.0L 4x4 AT 2021,688000000,2021,Xe cũ,Nhập khẩu,66000.0,dầu,Bán tải / Pickup,Ford,4
Ford Ranger XLS 2.2L 4x2 AT 2016,395000000,2016,Xe cũ,Nhập khẩu,78000.0,dầu,Bán tải / Pickup,Ford,9
Toyota Prado TXL 2.7L 2014,935000000,2014,Xe cũ,Nhập khẩu,160000.0,xăng,SUV,Toyota,11
Kia K3 Luxury 1.6 AT 2025,584000000,2025,Xe mới,Trong nước,0.0,xăng,Sedan,Kia,0
Mercedes Benz GLC 200 4Matic 2020,1279000000,2020,Xe cũ,Trong nước,68000.0,xăng,SUV,Mercedes,5
Volkswagen Teramont 2.0 AT 2022,1580000000,2022,Xe cũ,Nhập khẩu,57000.0,xăng,SUV,Volkswagen,3
VinFast VF3 Plus 2024,259000000,2024,Xe mới,Trong nước,0.0,điện,Hatchback,VinFast,1
Ford Everest Titanium Plus 2.0L 4x4 AT 2025,1358000000,2025,Xe mới,Nhập khẩu,0.0,dầu,SUV,Ford,0
LandRover Range Rover HSE 3.0 2014,2150000000,2014,Xe cũ,Nhập khẩu,35727.0,xăng,SUV,LandRover,11
Mazda 3 1.5L Sport Luxury 2022,575000000,2022,Xe cũ,Trong nước,41000.0,xăng,Hatchback,Mazda,3
BMW 3 Series 2021,1399000000,2021,Xe cũ,Trong nước,26000.0,xăng,Sedan,BMW,4
Toyota Innova Cross 2.0 CVT 2025,795000000,2025,Xe mới,Nhập khẩu,0.0,xăng,Crossover,Toyota,0
Hyundai Elantra 1.6 AT Đặc biệt 2024,599000000,2024,Xe cũ,Trong nước,14000.0,xăng,Sedan,Hyundai,1
Mercedes Benz S class S450L 2018,1799000000,2018,Xe cũ,Trong nước,68000.0,xăng,Sedan,Mercedes,7
Toyota Vios 1.5G CVT 2021,445000000,2021,Xe cũ,Trong nước,67000.0,xăng,Sedan,Toyota,4
Kia Carnival Signature 2.2D 2023,1190000000,2023,Xe cũ,Trong nước,65272.0,dầu,Van/Minivan,Kia,2
Hyundai Tucson 1.6 AT Turbo 2019,659000000,2019,Xe cũ,Trong nước,71000.0,xăng,Crossover,Hyundai,6
Toyota Avanza Premio 1.5 AT 2025,538000000,2025,Xe mới,Trong nước,0.0,xăng,SUV,Toyota,0
Mercedes Benz GLS 400 4Matic 2016,1650000000,2016,Xe cũ,Nhập khẩu,85000.0,xăng,SUV,Mercedes,9
Mitsubishi Outlander 2.0 CVT Premium 2019,588000000,2019,Xe cũ,Trong nước,69088.0,xăng,SUV,Mitsubishi,6
VinFast Fadil 1.4 AT Plus 2020,305000000,2020,Xe cũ,Trong nước,45000.0,xăng,Hatchback,VinFast,5
MG ZS Luxury 1.5 AT 2WD 2025,480000000,2025,Xe mới,Nhập khẩu,0.0,xăng,Crossover,MG,0
Ford Everest 2.5L 4x2 AT 2012,295000000,2012,Xe cũ,Trong nước,130000.0,dầu,SUV,Ford,13
VinFast VF5 Plus 2024,429000000,2024,Xe cũ,Trong nước,0.0,điện,SUV,VinFast,1
Kia Sonet Premium 1.5 AT 2022,525000000,2022,Xe cũ,Trong nước,80000.0,xăng,Crossover,Kia,3
Ford Ranger Raptor 2.0L 4x4 AT 2025,1306000000,2025,Xe mới,Nhập khẩu,0.0,dầu,Bán tải / Pickup,Ford,0
Mitsubishi Triton 4x4 AT Mivec Premium 2019,585000000,2019,Xe cũ,Nhập khẩu,80000.0,dầu,Bán tải / Pickup,Mitsubishi,6
Mazda 3 1.5L Sport Luxury 2024,635000000,2024,Xe cũ,Trong nước,7000.0,xăng,Hatchback,Mazda,1
Toyota Vios G 1.5 CVT 2025,500000000,2025,Xe mới,Trong nước,0.0,xăng,Sedan,Toyota,0
Toyota Fortuner 2.7V 4x2 AT 2017,650000000,2017,Xe cũ,Nhập khẩu,86000.0,xăng,SUV,Toyota,8
Subaru Forester 2.0i-L 2024,799000000,2024,Xe mới,Nhập khẩu,0.0,xăng,SUV,Subaru,1
Lexus RX 350 2010,695000000,2010,Xe cũ,Nhập khẩu,90000.0,xăng,SUV,Lexus,15
Toyota Vios G 1.5 CVT 2025,495000000,2025,Xe mới,Trong nước,0.0,xăng,Sedan,Toyota,0
Toyota Prado VX 2.7L 2019,1990000000,2019,Xe cũ,Nhập khẩu,80000.0,xăng,SUV,Toyota,6
Porsche Cayenne 3.6 V6 2012,1030000000,2012,Xe cũ,Nhập khẩu,0.0,xăng,SUV,Porsche,13
Ford Everest Titanium 2.0L 4x2 AT 2019,845000000,2019,Xe cũ,Nhập khẩu,65000.0,dầu,SUV,Ford,6
Mercedes Benz GLC 200 4Matic 2020,1389000000,2020,Xe cũ,Trong nước,23000.0,xăng,SUV,Mercedes,5
Mazda 3 1.5L Luxury 2023,575000000,2023,Xe cũ,Trong nước,50000.0,xăng,Sedan,Mazda,2
Toyota Vios G 1.5 CVT 2022,430000000,2022,Xe cũ,Trong nước,107827.0,xăng,Sedan,Toyota,3
